12,0.54,0.416,0.131,0.642,0.21,0.117,0.231,0,0,1
15,0.553,0.429,0.156,0.795,0.278,0.128,0.309,0,0,1
1,0.291,0.203,0.049,0.002,0.001,0.001,0.002,0,0,1
11,0.556,0.463,0.175,0.724,0.234,0.133,0.257,0,0,1
14,0.565,0.456,0.148,0.733,0.375,0.117,0.241,0,0,1
10,0.322,0.251,0.109,0.074,0.044,0.001,0.064,0,1,0
15,0.685,0.559,0.195,1.444,0.607,0.317,0.419,1,0,0
8,0.648,0.513,0.178,1.439,0.702,0.276,0.389,1,0,0
15,0.716,0.55,0.201,1.799,0.762,0.378,0.495,0,0,1
18,0.59,0.459,0.196,1.31,0.516,0.28,0.37,0,0,1
13,0.68,0.533,0.169,1.3,0.61,0.288,0.326,0,0,1
10,0.677,0.519,0.166,1.426,0.682,0.269,0.389,0,0,1
6,0.351,0.286,0.06,0.42,0.252,0.075,0.066,0,0,1
10,0.576,0.442,0.148,1.235,0.518,0.295,0.354,0,0,1
14,0.567,0.433,0.148,0.947,0.455,0.171,0.302,1,0,0
13,0.552,0.433,0.155,1.049,0.367,0.215,0.39,1,0,0
9,0.468,0.379,0.094,0.641,0.319,0.133,0.195,0,0,1
8,0.683,0.513,0.163,1.492,0.689,0.354,0.413,0,0,1
8,0.587,0.461,0.141,1.019,0.557,0.23,0.269,1,0,0
10,0.371,0.296,0.07,0.194,0.049,0.065,0.08,1,0,0
10,0.442,0.338,0.104,0.499,0.147,0.085,0.172,0,0,1
5,0.418,0.312,0.113,0.553,0.259,0.142,0.169,1,0,0
9,0.432,0.337,0.103,0.399,0.21,0.079,0.069,1,0,0
10,0.587,0.475,0.175,1.0,0.523,0.235,0.241,1,0,0
4,0.34,0.25,0.088,0.114,0.107,0.062,0.013,0,1,0
10,0.404,0.314,0.106,0.182,0.001,0.034,0.093,0,0,1
11,0.558,0.431,0.139,0.892,0.343,0.217,0.247,0,1,0
8,0.444,0.317,0.105,0.469,0.149,0.087,0.166,0,0,1
7,0.372,0.273,0.076,0.104,0.045,0.084,0.002,1,0,0
3,0.346,0.258,0.065,0.002,0.001,0.001,0.002,0,0,1
14,0.562,0.432,0.132,0.89,0.37,0.182,0.292,0,1,0
11,0.531,0.401,0.127,0.592,0.201,0.141,0.173,0,0,1
9,0.684,0.562,0.184,1.518,0.702,0.332,0.386,1,0,0
14,0.583,0.421,0.145,1.176,0.551,0.287,0.334,1,0,0
10,0.693,0.577,0.229,1.554,0.674,0.338,0.433,0,0,1
10,0.507,0.404,0.125,0.722,0.301,0.162,0.214,0,0,1
6,0.456,0.38,0.109,0.505,0.236,0.122,0.138,0,1,0
17,0.734,0.585,0.221,1.985,0.797,0.441,0.583,0,1,0
14,0.406,0.33,0.088,0.475,0.184,0.05,0.213,1,0,0
10,0.473,0.361,0.108,0.78,0.211,0.185,0.267,0,0,1
14,0.741,0.572,0.187,1.718,0.755,0.387,0.54,0,0,1
14,0.653,0.516,0.15,1.148,0.519,0.24,0.324,1,0,0
13,0.574,0.447,0.128,1.378,0.569,0.312,0.416,0,1,0
13,0.543,0.42,0.159,1.046,0.45,0.198,0.338,1,0,0
10,0.627,0.472,0.156,1.099,0.451,0.25,0.29,1,0,0
4,0.483,0.394,0.12,0.724,0.384,0.165,0.144,0,0,1
12,0.513,0.398,0.133,0.878,0.391,0.171,0.285,0,1,0
8,0.371,0.288,0.095,0.002,0.001,0.001,0.013,0,0,1
9,0.615,0.471,0.163,0.997,0.41,0.205,0.338,0,0,1
13,0.613,0.464,0.173,1.382,0.537,0.355,0.41,0,0,1
11,0.655,0.525,0.166,1.3,0.536,0.279,0.395,1,0,0
13,0.614,0.497,0.167,1.356,0.552,0.309,0.413,0,0,1
6,0.414,0.301,0.129,0.649,0.275,0.117,0.207,0,0,1
11,0.391,0.267,0.106,0.265,0.001,0.095,0.198,1,0,0
11,0.585,0.454,0.152,0.422,0.115,0.117,0.183,0,0,1
16,0.557,0.441,0.172,0.597,0.204,0.089,0.26,1,0,0
12,0.763,0.601,0.225,1.711,0.709,0.391,0.491,1,0,0
3,0.368,0.265,0.098,0.261,0.095,0.105,0.045,0,0,1
14,0.728,0.579,0.196,1.65,0.73,0.366,0.447,1,0,0
10,0.529,0.427,0.165,1.077,0.444,0.225,0.376,1,0,0
16,0.485,0.39,0.145,0.722,0.32,0.173,0.277,0,0,1
4,0.311,0.241,0.082,0.11,0.06,0.053,0.047,0,1,0
8,0.545,0.411,0.181,1.017,0.469,0.253,0.26,0,1,0
13,0.541,0.398,0.156,1.211,0.453,0.186,0.405,0,1,0
11,0.568,0.467,0.174,1.248,0.591,0.259,0.313,0,0,1
9,0.594,0.457,0.19,1.188,0.525,0.291,0.262,1,0,0
13,0.629,0.479,0.15,0.982,0.406,0.227,0.254,1,0,0
11,0.569,0.426,0.152,0.866,0.386,0.199,0.2,0,0,1
9,0.487,0.366,0.099,0.498,0.179,0.118,0.135,0,0,1
10,0.643,0.484,0.16,0.972,0.413,0.213,0.327,1,0,0
8,0.447,0.356,0.124,0.498,0.159,0.105,0.207,0,0,1
10,0.449,0.334,0.094,0.482,0.207,0.123,0.148,1,0,0
14,0.671,0.521,0.175,1.052,0.475,0.25,0.289,0,0,1
11,0.311,0.254,0.091,0.117,0.001,0.024,0.042,0,1,0
9,0.379,0.279,0.07,0.002,0.001,0.006,0.035,0,0,1
14,0.813,0.633,0.239,1.917,0.918,0.401,0.515,1,0,0
12,0.574,0.432,0.179,0.827,0.281,0.187,0.297,0,1,0
7,0.561,0.441,0.114,0.799,0.369,0.17,0.194,1,0,0
11,0.785,0.625,0.205,1.953,0.856,0.436,0.524,1,0,0
11,0.371,0.286,0.09,0.183,0.008,0.073,0.059,0,0,1
10,0.488,0.394,0.124,0.51,0.154,0.176,0.113,1,0,0
12,0.492,0.38,0.152,0.874,0.352,0.198,0.268,0,0,1
14,0.575,0.442,0.163,0.893,0.407,0.195,0.241,0,0,1
13,0.585,0.47,0.139,0.711,0.311,0.119,0.274,0,0,1
10,0.494,0.402,0.121,0.474,0.235,0.053,0.13,0,1,0
7,0.42,0.351,0.107,0.289,0.129,0.094,0.07,0,1,0
15,0.586,0.487,0.177,1.01,0.361,0.175,0.359,0,1,0
9,0.543,0.437,0.12,1.016,0.496,0.25,0.227,0,0,1
9,0.494,0.387,0.131,0.818,0.289,0.201,0.242,0,0,1
16,0.65,0.522,0.177,1.386,0.607,0.326,0.379,1,0,0
7,0.377,0.281,0.079,0.309,0.165,0.045,0.126,0,0,1
9,0.499,0.36,0.13,0.571,0.207,0.135,0.181,1,0,0
7,0.359,0.285,0.091,0.086,0.003,0.032,0.025,0,0,1
15,0.731,0.577,0.17,1.553,0.593,0.4,0.48,1,0,0
12,0.576,0.427,0.158,0.94,0.418,0.189,0.233,0,1,0
13,0.701,0.544,0.187,1.302,0.58,0.319,0.329,1,0,0
10,0.617,0.489,0.16,1.315,0.626,0.307,0.324,1,0,0
14,0.593,0.479,0.2,1.292,0.552,0.254,0.336,0,0,1
10,0.578,0.472,0.184,1.205,0.443,0.269,0.387,0,1,0
12,0.592,0.481,0.186,1.01,0.455,0.192,0.297,0,0,1
14,0.615,0.47,0.18,1.187,0.482,0.249,0.359,0,1,0
6,0.417,0.32,0.088,0.531,0.185,0.138,0.16,0,1,0
6,0.444,0.339,0.099,0.559,0.311,0.118,0.122,0,0,1
9,0.516,0.417,0.13,0.622,0.352,0.132,0.152,0,0,1
12,0.434,0.348,0.123,0.268,0.159,0.072,0.091,1,0,0
8,0.579,0.448,0.161,0.823,0.372,0.188,0.272,0,0,1
12,0.451,0.376,0.143,0.251,0.001,0.049,0.163,0,0,1
12,0.467,0.371,0.12,0.422,0.194,0.084,0.157,0,1,0
10,0.458,0.328,0.116,0.61,0.253,0.141,0.179,1,0,0
3,0.453,0.33,0.09,0.31,0.192,0.097,0.002,0,0,1
6,0.314,0.209,0.064,0.002,0.033,0.001,0.002,0,0,1
10,0.537,0.424,0.163,1.028,0.406,0.255,0.288,0,1,0
3,0.296,0.225,0.093,0.002,0.046,0.002,0.002,0,0,1
16,0.682,0.531,0.15,1.3,0.525,0.331,0.392,0,0,1
10,0.382,0.277,0.112,0.345,0.178,0.062,0.051,0,0,1
9,0.526,0.427,0.143,0.691,0.375,0.117,0.17,1,0,0
10,0.653,0.517,0.173,1.547,0.679,0.339,0.372,0,1,0
7,0.596,0.424,0.137,0.873,0.448,0.212,0.223,0,0,1
14,0.528,0.413,0.152,0.842,0.313,0.139,0.279,1,0,0
5,0.431,0.303,0.089,0.182,0.18,0.034,0.002,0,1,0
8,0.499,0.408,0.134,0.794,0.366,0.136,0.221,0,0,1
11,0.713,0.57,0.182,1.275,0.579,0.288,0.381,0,1,0
11,0.397,0.297,0.087,0.381,0.2,0.074,0.098,0,0,1
9,0.518,0.431,0.136,0.303,0.064,0.084,0.106,0,0,1
12,0.793,0.645,0.224,1.781,0.739,0.429,0.49,0,0,1
12,0.605,0.477,0.166,0.961,0.388,0.188,0.269,1,0,0
9,0.458,0.37,0.131,0.767,0.277,0.177,0.214,0,1,0
10,0.601,0.496,0.159,1.02,0.429,0.213,0.326,0,0,1
12,0.518,0.401,0.124,0.819,0.335,0.163,0.33,0,0,1
11,0.406,0.299,0.099,0.09,0.001,0.008,0.092,0,1,0
7,0.35,0.252,0.072,0.176,0.057,0.019,0.092,1,0,0
17,0.501,0.422,0.165,0.535,0.153,0.065,0.257,0,0,1
10,0.413,0.326,0.09,0.271,0.11,0.025,0.092,0,1,0
7,0.54,0.433,0.141,0.783,0.358,0.23,0.227,0,1,0
7,0.463,0.352,0.133,0.671,0.396,0.144,0.104,0,1,0
7,0.365,0.285,0.111,0.28,0.123,0.089,0.018,0,1,0
12,0.559,0.453,0.149,0.734,0.288,0.127,0.274,0,1,0
13,0.494,0.393,0.131,0.68,0.291,0.17,0.232,0,0,1
9,0.452,0.343,0.111,0.809,0.382,0.161,0.22,0,1,0
5,0.321,0.24,0.028,0.002,0.001,0.001,0.002,0,1,0
8,0.41,0.324,0.092,0.157,0.1,0.03,0.039,0,1,0
5,0.444,0.354,0.117,0.455,0.283,0.114,0.112,1,0,0
11,0.801,0.636,0.216,1.494,0.682,0.346,0.409,0,1,0
12,0.703,0.574,0.206,1.585,0.656,0.319,0.506,0,0,1
11,0.576,0.461,0.174,0.74,0.244,0.133,0.278,0,0,1
13,0.504,0.383,0.141,1.084,0.48,0.199,0.352,0,0,1
10,0.466,0.379,0.126,0.478,0.183,0.102,0.17,1,0,0
11,0.589,0.46,0.153,0.892,0.408,0.207,0.227,1,0,0
13,0.573,0.459,0.162,0.736,0.333,0.162,0.218,1,0,0
11,0.478,0.398,0.162,0.557,0.166,0.151,0.214,1,0,0
9,0.463,0.342,0.102,0.563,0.289,0.154,0.129,0,1,0
11,0.455,0.351,0.103,0.48,0.156,0.132,0.199,1,0,0
6,0.423,0.341,0.08,0.07,0.001,0.068,0.035,0,1,0
7,0.385,0.296,0.094,0.229,0.081,0.075,0.025,0,0,1
12,0.582,0.444,0.154,1.142,0.446,0.238,0.341,1,0,0
6,0.589,0.476,0.13,1.121,0.51,0.247,0.238,0,0,1
16,0.601,0.477,0.168,1.047,0.416,0.256,0.353,0,1,0
12,0.459,0.365,0.134,0.761,0.313,0.134,0.265,0,1,0
8,0.56,0.432,0.161,1.074,0.501,0.247,0.296,0,1,0
8,0.545,0.447,0.155,0.925,0.423,0.169,0.321,0,0,1
10,0.502,0.392,0.103,0.462,0.216,0.081,0.141,1,0,0
4,0.44,0.314,0.096,0.552,0.269,0.171,0.073,1,0,0
17,0.67,0.548,0.177,1.563,0.694,0.33,0.458,0,0,1
9,0.299,0.191,0.069,0.002,0.001,0.001,0.002,0,1,0
12,0.375,0.325,0.114,0.084,0.001,0.018,0.113,0,0,1
9,0.395,0.279,0.081,0.447,0.226,0.068,0.102,1,0,0
9,0.531,0.385,0.134,0.794,0.307,0.205,0.224,0,0,1
7,0.379,0.277,0.089,0.249,0.101,0.06,0.107,0,1,0
12,0.512,0.405,0.142,0.833,0.369,0.162,0.196,0,0,1
6,0.55,0.415,0.144,1.072,0.566,0.242,0.216,1,0,0
11,0.657,0.488,0.16,1.073,0.497,0.255,0.265,1,0,0
12,0.713,0.589,0.206,1.608,0.815,0.3,0.393,1,0,0
8,0.708,0.55,0.174,1.52,0.704,0.322,0.382,1,0,0
7,0.589,0.441,0.148,1.187,0.647,0.247,0.311,1,0,0
13,0.623,0.493,0.189,1.158,0.518,0.258,0.292,0,0,1
11,0.614,0.487,0.168,1.303,0.623,0.274,0.359,0,0,1
9,0.385,0.281,0.106,0.266,0.096,0.091,0.12,0,0,1
11,0.552,0.409,0.177,0.949,0.394,0.283,0.288,0,0,1
10,0.573,0.423,0.114,0.862,0.334,0.225,0.269,1,0,0
7,0.498,0.378,0.124,0.88,0.433,0.18,0.189,0,0,1
11,0.551,0.43,0.145,0.744,0.258,0.156,0.295,0,1,0
2,0.399,0.302,0.101,0.002,0.16,0.001,0.002,1,0,0
16,0.698,0.578,0.232,1.432,0.461,0.326,0.506,0,1,0
14,0.516,0.383,0.136,1.059,0.377,0.237,0.287,0,1,0
6,0.543,0.414,0.117,0.984,0.517,0.228,0.207,0,1,0
7,0.362,0.261,0.075,0.151,0.001,0.039,0.079,0,1,0
13,0.74,0.601,0.202,1.339,0.645,0.269,0.359,0,0,1
9,0.551,0.448,0.166,0.611,0.246,0.143,0.228,1,0,0
13,0.523,0.41,0.157,0.925,0.393,0.125,0.242,1,0,0
8,0.527,0.38,0.132,0.691,0.357,0.088,0.149,1,0,0
16,0.644,0.483,0.184,1.194,0.48,0.212,0.388,1,0,0
18,0.695,0.534,0.213,1.568,0.624,0.287,0.514,1,0,0
14,0.605,0.489,0.167,1.054,0.348,0.253,0.337,0,0,1
13,0.815,0.65,0.226,2.017,0.886,0.423,0.625,0,1,0
7,0.661,0.539,0.153,1.451,0.73,0.317,0.326,0,0,1
5,0.385,0.315,0.091,0.257,0.101,0.082,0.029,0,0,1
11,0.511,0.39,0.133,1.261,0.548,0.235,0.404,1,0,0
13,0.645,0.5,0.185,1.101,0.399,0.243,0.385,0,1,0
7,0.342,0.263,0.07,0.099,0.007,0.045,0.073,0,0,1
16,0.63,0.508,0.2,1.237,0.502,0.281,0.346,1,0,0
13,0.727,0.556,0.2,1.616,0.688,0.395,0.422,0,0,1
6,0.364,0.286,0.086,0.174,0.099,0.044,0.037,0,0,1
11,0.651,0.529,0.178,1.268,0.507,0.282,0.382,0,1,0
6,0.484,0.378,0.12,0.378,0.086,0.09,0.17,0,0,1
3,0.344,0.262,0.025,0.002,0.001,0.001,0.002,0,1,0
8,0.476,0.367,0.092,0.552,0.298,0.11,0.102,0,0,1
11,0.617,0.467,0.182,1.477,0.632,0.343,0.39,0,1,0
1,0.412,0.295,0.081,0.526,0.311,0.115,0.073,0,1,0
6,0.412,0.301,0.139,0.597,0.221,0.15,0.187,0,0,1
8,0.442,0.327,0.108,0.782,0.252,0.194,0.246,1,0,0
14,0.53,0.429,0.148,1.223,0.516,0.276,0.351,0,0,1
6,0.275,0.213,0.046,0.002,0.001,0.001,0.002,0,0,1
11,0.537,0.412,0.143,0.917,0.377,0.165,0.315,1,0,0
11,0.641,0.516,0.169,1.072,0.449,0.253,0.302,0,1,0
8,0.542,0.449,0.122,0.772,0.315,0.195,0.206,0,0,1
12,0.367,0.271,0.089,0.134,0.001,0.062,0.114,1,0,0
10,0.445,0.34,0.082,0.325,0.11,0.086,0.104,1,0,0
13,0.458,0.394,0.11,0.69,0.258,0.161,0.242,1,0,0
8,0.498,0.383,0.083,0.591,0.251,0.141,0.155,0,0,1
11,0.614,0.47,0.166,1.266,0.508,0.244,0.355,0,0,1
12,0.502,0.39,0.129,0.533,0.21,0.087,0.183,0,0,1
11,0.439,0.335,0.117,0.506,0.14,0.088,0.191,0,1,0
12,0.688,0.517,0.196,1.588,0.748,0.359,0.372,0,1,0
5,0.326,0.245,0.066,0.002,0.001,0.001,0.002,0,0,1
12,0.479,0.357,0.114,0.576,0.18,0.121,0.257,1,0,0
7,0.361,0.264,0.091,0.643,0.317,0.101,0.181,0,1,0
6,0.356,0.261,0.092,0.087,0.001,0.034,0.023,0,1,0
15,0.507,0.39,0.154,0.806,0.326,0.155,0.254,1,0,0
11,0.399,0.307,0.111,0.335,0.088,0.069,0.151,0,0,1
10,0.564,0.437,0.168,0.884,0.369,0.219,0.274,0,1,0
12,0.665,0.517,0.187,1.394,0.655,0.318,0.341,0,0,1
9,0.594,0.464,0.137,0.91,0.36,0.224,0.295,1,0,0
1,0.298,0.212,0.069,0.002,0.051,0.018,0.002,1,0,0
12,0.702,0.561,0.19,1.765,0.768,0.41,0.458,0,0,1
4,0.457,0.348,0.097,0.672,0.227,0.18,0.239,0,0,1
6,0.578,0.439,0.138,1.235,0.635,0.271,0.284,1,0,0
10,0.497,0.407,0.113,0.618,0.315,0.143,0.167,0,1,0
2,0.404,0.292,0.069,0.285,0.202,0.053,0.023,0,0,1
7,0.635,0.491,0.184,1.485,0.714,0.368,0.299,0,0,1
14,0.7,0.527,0.153,1.194,0.516,0.251,0.381,0,1,0
11,0.584,0.444,0.127,1.027,0.475,0.201,0.201,1,0,0
9,0.617,0.503,0.163,1.148,0.462,0.29,0.288,0,1,0
6,0.429,0.336,0.108,0.419,0.216,0.133,0.075,0,0,1
1,0.333,0.244,0.085,0.245,0.177,0.128,0.01,0,0,1
11,0.467,0.385,0.111,0.591,0.174,0.119,0.213,0,0,1
17,0.815,0.65,0.261,2.2,0.957,0.481,0.689,0,1,0
8,0.377,0.305,0.089,0.186,0.111,0.034,0.089,0,0,1
9,0.452,0.351,0.131,0.802,0.347,0.167,0.272,0,0,1
8,0.434,0.326,0.127,0.815,0.407,0.159,0.222,0,0,1
9,0.554,0.415,0.169,1.128,0.498,0.224,0.352,0,0,1
9,0.415,0.313,0.097,0.137,0.039,0.008,0.107,1,0,0
11,0.569,0.437,0.13,1.1,0.532,0.243,0.297,1,0,0
11,0.408,0.323,0.1,0.579,0.226,0.159,0.185,0,1,0
5,0.344,0.232,0.071,0.044,0.099,0.001,0.002,1,0,0
5,0.397,0.306,0.083,0.594,0.251,0.165,0.113,1,0,0
6,0.705,0.544,0.202,1.534,0.788,0.357,0.365,1,0,0
14,0.655,0.531,0.18,1.205,0.396,0.192,0.377,0,0,1
13,0.673,0.537,0.171,1.296,0.644,0.249,0.348,1,0,0
9,0.434,0.333,0.115,0.492,0.166,0.114,0.178,0,1,0
9,0.556,0.422,0.155,1.034,0.57,0.236,0.226,0,0,1
7,0.421,0.338,0.12,0.37,0.157,0.081,0.16,0,1,0
13,0.581,0.431,0.154,0.896,0.387,0.182,0.234,0,0,1
10,0.425,0.352,0.123,0.449,0.215,0.053,0.133,1,0,0
7,0.496,0.397,0.148,0.55,0.263,0.106,0.146,1,0,0
10,0.534,0.42,0.121,0.709,0.302,0.143,0.273,0,1,0
10,0.55,0.436,0.138,0.924,0.418,0.185,0.255,1,0,0
10,0.53,0.426,0.144,1.109,0.513,0.22,0.316,1,0,0
7,0.606,0.445,0.15,1.159,0.555,0.287,0.265,1,0,0
4,0.36,0.267,0.072,0.065,0.065,0.02,0.002,1,0,0
10,0.562,0.457,0.161,0.902,0.417,0.179,0.281,1,0,0
5,0.55,0.429,0.157,1.133,0.561,0.241,0.266,1,0,0
14,0.715,0.597,0.215,1.496,0.62,0.299,0.466,0,1,0
6,0.52,0.42,0.167,0.956,0.404,0.209,0.28,0,0,1
11,0.589,0.466,0.152,1.093,0.431,0.262,0.312,0,0,1
6,0.648,0.517,0.174,1.299,0.594,0.276,0.332,0,0,1
11,0.457,0.363,0.153,0.863,0.437,0.211,0.153,0,0,1
17,0.796,0.61,0.22,1.809,0.717,0.43,0.575,1,0,0
8,0.519,0.405,0.135,0.542,0.233,0.172,0.173,0,1,0
15,0.657,0.519,0.175,1.324,0.625,0.286,0.328,0,1,0
10,0.517,0.385,0.153,0.925,0.391,0.218,0.247,0,1,0
14,0.568,0.448,0.159,0.959,0.341,0.18,0.328,1,0,0
6,0.53,0.406,0.118,0.43,0.204,0.112,0.123,0,1,0
1,0.214,0.156,0.035,0.002,0.001,0.026,0.002,0,1,0
10,0.514,0.386,0.171,0.846,0.325,0.213,0.257,0,0,1
12,0.492,0.385,0.128,0.753,0.286,0.152,0.243,0,1,0
14,0.697,0.555,0.215,1.45,0.586,0.293,0.483,0,0,1
11,0.453,0.357,0.116,0.766,0.286,0.127,0.295,1,0,0
12,0.548,0.424,0.133,0.864,0.355,0.199,0.216,0,0,1
9,0.548,0.446,0.166,0.88,0.376,0.238,0.23,0,0,1
12,0.579,0.451,0.139,1.165,0.485,0.262,0.326,0,1,0
17,0.815,0.65,0.239,2.205,0.944,0.477,0.63,0,1,0
5,0.297,0.235,0.057,0.002,0.001,0.007,0.002,0,0,1
12,0.447,0.361,0.155,0.755,0.282,0.182,0.269,0,1,0
10,0.43,0.332,0.094,0.359,0.135,0.009,0.134,0,0,1
10,0.688,0.514,0.22,1.683,0.747,0.367,0.403,0,0,1
6,0.455,0.347,0.134,0.376,0.182,0.105,0.111,0,1,0
14,0.355,0.252,0.084,0.209,0.001,0.038,0.048,1,0,0
11,0.478,0.357,0.111,0.737,0.357,0.122,0.156,0,0,1
13,0.526,0.407,0.138,0.673,0.233,0.177,0.199,0,0,1
10,0.442,0.342,0.106,0.57,0.292,0.154,0.106,1,0,0
8,0.774,0.606,0.203,1.617,0.776,0.372,0.456,1,0,0
6,0.506,0.399,0.126,0.652,0.365,0.139,0.174,0,1,0
7,0.451,0.341,0.109,0.702,0.332,0.135,0.176,0,0,1
19,0.614,0.471,0.197,1.071,0.367,0.202,0.37,0,1,0
9,0.475,0.35,0.12,0.257,0.263,0.058,0.011,0,0,1
9,0.568,0.451,0.142,1.007,0.515,0.205,0.255,1,0,0
7,0.507,0.367,0.124,1.097,0.442,0.225,0.292,1,0,0
13,0.552,0.426,0.154,0.734,0.306,0.162,0.249,0,0,1
9,0.477,0.373,0.087,0.311,0.102,0.092,0.091,1,0,0
6,0.334,0.234,0.088,0.293,0.084,0.119,0.062,0,0,1
9,0.581,0.484,0.136,0.82,0.332,0.208,0.242,0,1,0
18,0.516,0.434,0.159,0.743,0.285,0.163,0.247,0,1,0
8,0.64,0.517,0.19,1.385,0.625,0.259,0.409,0,0,1
10,0.583,0.497,0.192,1.039,0.469,0.2,0.368,0,0,1
12,0.478,0.388,0.135,0.744,0.255,0.167,0.218,0,0,1
12,0.549,0.441,0.162,1.102,0.498,0.277,0.29,0,1,0
10,0.532,0.425,0.151,0.684,0.266,0.17,0.221,1,0,0
13,0.55,0.419,0.175,1.049,0.433,0.232,0.288,0,0,1
9,0.269,0.222,0.043,0.002,0.001,0.001,0.002,0,0,1
11,0.615,0.483,0.186,1.056,0.52,0.249,0.284,0,1,0
14,0.592,0.464,0.112,0.994,0.335,0.222,0.329,1,0,0
10,0.579,0.461,0.142,0.992,0.395,0.24,0.278,1,0,0
8,0.67,0.519,0.155,1.304,0.565,0.27,0.376,0,1,0
10,0.565,0.438,0.135,0.922,0.4,0.199,0.278,1,0,0
14,0.728,0.553,0.209,1.26,0.42,0.268,0.405,0,0,1
11,0.494,0.388,0.151,0.97,0.332,0.219,0.315,0,1,0
11,0.483,0.374,0.132,0.619,0.178,0.175,0.203,0,0,1
11,0.729,0.577,0.185,1.559,0.727,0.382,0.405,0,0,1
7,0.577,0.47,0.171,1.472,0.683,0.281,0.379,0,0,1
11,0.717,0.569,0.231,1.689,0.781,0.351,0.456,0,0,1
9,0.706,0.574,0.195,1.559,0.689,0.389,0.464,1,0,0
12,0.629,0.505,0.166,1.079,0.491,0.221,0.321,0,0,1
14,0.659,0.501,0.19,1.199,0.451,0.283,0.374,0,0,1
4,0.482,0.358,0.095,0.384,0.236,0.1,0.01,0,1,0
11,0.638,0.498,0.134,1.134,0.522,0.254,0.337,1,0,0
13,0.545,0.452,0.127,1.003,0.4,0.236,0.359,1,0,0
12,0.588,0.464,0.173,1.12,0.42,0.234,0.342,0,0,1
11,0.45,0.361,0.127,0.435,0.037,0.104,0.217,0,1,0
13,0.633,0.502,0.194,1.314,0.57,0.263,0.371,1,0,0
9,0.426,0.359,0.111,0.395,0.109,0.114,0.124,0,1,0
10,0.543,0.406,0.124,0.989,0.504,0.221,0.242,0,0,1
13,0.586,0.448,0.189,1.282,0.441,0.292,0.44,0,1,0
19,0.748,0.604,0.183,1.823,0.766,0.372,0.507,0,0,1
13,0.786,0.623,0.21,1.692,0.653,0.367,0.571,0,0,1
8,0.549,0.414,0.149,1.094,0.522,0.256,0.284,1,0,0
7,0.634,0.507,0.163,1.383,0.683,0.286,0.33,1,0,0
11,0.649,0.521,0.183,1.305,0.595,0.263,0.338,0,1,0
14,0.771,0.604,0.205,1.584,0.708,0.333,0.474,1,0,0
9,0.671,0.522,0.163,1.508,0.693,0.326,0.407,0,1,0
8,0.423,0.296,0.095,0.069,0.07,0.045,0.023,1,0,0
8,0.436,0.35,0.088,0.143,0.017,0.072,0.043,0,0,1
11,0.442,0.363,0.096,0.28,0.125,0.069,0.103,0,0,1
8,0.482,0.358,0.112,0.585,0.275,0.106,0.156,0,0,1
11,0.441,0.339,0.092,0.344,0.118,0.019,0.149,1,0,0
13,0.504,0.379,0.14,0.807,0.248,0.227,0.294,0,0,1
9,0.519,0.381,0.147,0.969,0.379,0.237,0.269,0,1,0
6,0.442,0.341,0.132,0.615,0.214,0.152,0.227,1,0,0
11,0.57,0.451,0.145,0.99,0.487,0.207,0.255,0,0,1
11,0.539,0.408,0.154,1.207,0.471,0.267,0.345,1,0,0
8,0.567,0.456,0.115,1.05,0.534,0.194,0.258,0,0,1
15,0.629,0.473,0.159,0.952,0.418,0.195,0.313,1,0,0
9,0.462,0.362,0.121,0.439,0.205,0.096,0.162,0,1,0
2,0.407,0.304,0.05,0.369,0.255,0.032,0.015,0,1,0
10,0.6,0.477,0.163,1.312,0.583,0.335,0.379,0,0,1
7,0.535,0.426,0.122,0.793,0.342,0.176,0.212,0,0,1
3,0.54,0.397,0.145,0.87,0.48,0.195,0.182,1,0,0
15,0.652,0.535,0.213,1.328,0.601,0.304,0.352,0,0,1
9,0.429,0.296,0.095,0.427,0.163,0.064,0.109,1,0,0
12,0.735,0.559,0.221,1.49,0.703,0.333,0.38,0,1,0
7,0.55,0.444,0.13,0.994,0.439,0.248,0.269,0,0,1
11,0.638,0.474,0.163,0.863,0.447,0.164,0.267,0,0,1
16,0.71,0.576,0.185,1.499,0.734,0.296,0.397,0,0,1
10,0.398,0.306,0.102,0.157,0.056,0.027,0.091,0,1,0
7,0.543,0.416,0.115,0.575,0.279,0.176,0.147,0,1,0
7,0.462,0.363,0.145,0.677,0.271,0.196,0.173,0,1,0
15,0.612,0.495,0.187,1.291,0.552,0.29,0.335,0,0,1
3,0.426,0.305,0.065,0.363,0.234,0.076,0.095,1,0,0
6,0.497,0.382,0.136,0.632,0.224,0.114,0.232,1,0,0
6,0.464,0.347,0.12,0.683,0.296,0.147,0.19,0,0,1
19,0.644,0.532,0.196,1.187,0.35,0.286,0.389,0,1,0
5,0.301,0.231,0.049,0.002,0.001,0.008,0.002,1,0,0
11,0.549,0.448,0.17,1.037,0.492,0.243,0.329,0,1,0
12,0.615,0.503,0.174,1.087,0.497,0.291,0.286,0,1,0
15,0.815,0.65,0.244,2.112,0.88,0.457,0.569,0,0,1
12,0.453,0.369,0.103,0.57,0.158,0.072,0.247,0,1,0
13,0.706,0.54,0.214,1.217,0.549,0.296,0.412,0,1,0
12,0.52,0.41,0.145,0.834,0.37,0.223,0.209,1,0,0
14,0.615,0.512,0.146,1.275,0.566,0.233,0.361,1,0,0
